Level	Rule Name	Subject	Property	Value
INFO	missing_superclass	posterior margin rhombomere 4 decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	integument increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	epidermal cell regenerating fin disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regenerating fin disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	memory disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain decreased process quality choline O-acetyltransferase activity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	atrium arrhythmic heart contraction, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sinus venosus increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sinoatrial ring increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	skeletal muscle cell absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	scale process quality osteoclast differentiation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vertebra process quality osteoclast differentiation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	embryo development ending in birth or egg hatching delayed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	extension swollen, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lumen common bile duct structure, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lumen common bile duct disconnected, abnormal	rdfs:subClassOf	
INFO	missing_superclass	duct epithelial cell common bile duct morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	response to stimulus increased process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	obsolete D-glucose import increased rate, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lymphocyte intestinal epithelium increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lymphocyte intestinal villus increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lymphocyte intestinal lamina propria mucosa increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	adult feeding behavior decreased rate, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestinal villus atrophied, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestinal lamina propria mucosa increased width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestinal lamina propria mucosa inflamed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior cardinal vein decreased distance dorsal aorta, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pericardial cavity increased area, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid gut increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal cone cell increased occurrence cell population proliferation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal cone cell decreased occurrence cell population proliferation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal rod cell decreased occurrence cell population proliferation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac muscle cell increased occurrence apoptotic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Z disc cardiac ventricle disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac myofibril cardiac ventricle disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	myelin sheath spinal cord damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	phagocyte spinal cord increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	gut process quality peristalsis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	zinc(2+) hatching gland increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cranium length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Meckel's cartilage area, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ventral mandibular arch length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ventral mandibular arch width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ceratohyal cartilage width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	startle response normal occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	habituation normal occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	conditioned place preference occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	conditioned place preference decreased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestinal epithelium damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	goblet cell broken, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood circulation decreased linear velocity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	locomotory exploration behavior spatial distribution of a process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	eating behavior decreased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sperm decreased rate fertilization, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sperm motility process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sperm motility decreased process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	malonaldehyde brain increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	acetylcholinesterase activity increased process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	glutathione peroxidase activity decreased process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	superoxide dismutase activity decreased process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ventral region whole organism absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	swimming behavior decreased frequency, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axial chorda mesoderm increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axial chorda mesoderm decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	germ ring decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	presumptive paraxial mesoderm increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	fast muscle myoblast decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	polyunsaturated fatty acid whole organism increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vacuole liver increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid droplet liver increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axis whole organism increased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestine damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pectoral fin cartilage increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorsal nucleus of ventral telencephalon decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	proteasomal protein catabolic process increased magnitude, abnormal	rdfs:subClassOf	
INFO	missing_superclass	heart tube dysplastic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lateral mesoderm decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lactate brain increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intervillus pockets increased occurrence apoptotic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestinal epithelium increased occurrence cell population proliferation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sphingolipid whole organism decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	whole organism decreased rate sphingosine biosynthetic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	whole organism decreased occurrence positive regulation of serine C-palmitoyltransferase activity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sleep increased frequency, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sleep normal duration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	behavioral defense response process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid digestive system increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid axial vasculature increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	biomineral tissue development disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	optic tectum decreased occurrence axon extension, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain decreased process quality acetylcholinesterase activity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	response to environmental enrichment process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	inflammatory response magnitude, abnormal	rdfs:subClassOf	
INFO	missing_superclass	inflammatory response increased magnitude, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain increased process quality superoxide dismutase activity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	peroxynitrite pronephros increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	gill damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	granulocyte swim bladder increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	macrophage swim bladder increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	swim bladder edematous, abnormal	rdfs:subClassOf	
INFO	missing_superclass	swim bladder inflamed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	integument hemorrhagic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	whole organism increased temperature, abnormal	rdfs:subClassOf	
INFO	missing_superclass	kidney vasculature degeneration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	kidney cell necrotic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	kidney cell damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vH ionocyte process quality regulation of intracellular pH, abnormal	rdfs:subClassOf	
INFO	missing_superclass	phagocytic vesicle macrophage increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	phagophore cell increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	corpus cerebelli decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cerebellar Purkinje cell differentiation decreased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorso-medial region Purkinje cell layer corpus cerebelli decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Purkinje cell layer corpus cerebelli has fewer parts of type dorso-medial region Purkinje cell, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorso-medial region corpus cerebelli decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	optic tectum normal process quality axon development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	parallel fiber decreased process quality axon development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cerebellar granule cell differentiation decreased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regenerating fin decreased occurrence osteoblast proliferation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	frontal bone decreased rate bone regeneration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regenerating tissue frontal bone decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regenerating tissue cardiac ventricle increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	wound healing increased rate, abnormal	rdfs:subClassOf	
INFO	missing_superclass	fibrinolysis increased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regulation of fibrinolysis disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac ventricle decreased accumulation Collagen regenerating tissue, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac ventricle decreased accumulation Fibrin regenerating tissue, abnormal	rdfs:subClassOf	
INFO	missing_superclass	epicardium hyperplastic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	foramen increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intersegmental vessel aplastic/hypoplastic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	parachordal vessel aplastic/hypoplastic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	serine-type peptidase activity increased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	muscle cell occurrence apoptotic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	muscle cell detached from muscle cell somite, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sensory neuron caudal fin morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon sensory neuron decreased diameter, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon sensory neuron decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon sensory neuron degeneration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	statoacoustic (VIII) ganglion has fewer parts of type neuron, abnormal	rdfs:subClassOf	
INFO	missing_superclass	statoacoustic (VIII) ganglion has extra parts of type neuron, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain vasculature disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regenerating fin disrupted blood vessel remodeling, abnormal	rdfs:subClassOf	
INFO	missing_superclass	artery regenerating fin absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vein regenerating fin absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel regenerating fin disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	central nervous system tumor brain neoplastic, invasive, abnormal	rdfs:subClassOf	
INFO	missing_superclass	carcinoma post-vent region neoplastic, metastatic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	carcinoma intersegmental vessel neoplastic, metastatic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid dorsal aorta increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel endothelial cell caudal fin vasculature morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel endothelial cell caudal fin vasculature thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel endothelial cell caudal fin vasculature disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel endothelial cell caudal fin vasculature increased permeability, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intersegmental vessel disrupted angiogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	subintestinal vein disrupted angiogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cell-cell junction endothelial cell spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ocular blood vessel immature, abnormal	rdfs:subClassOf	
INFO	missing_superclass	primordial hindbrain channel normal process quality angiogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cranial blood vessel has normal numbers of parts of type primordial hindbrain channel, abnormal	rdfs:subClassOf	
INFO	missing_superclass	carcinoma caudal hematopoietic tissue present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	carcinoma eye present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	filopodium blood vessel endothelial cell decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	carcinoma subintestinal vein increased volume, abnormal	rdfs:subClassOf	
INFO	missing_superclass	sarcomere skeletal muscle cell absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	M band slow muscle cell absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	renal glomerulus normal size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	response to absence of light increased magnitude, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regulation of cell cycle delayed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel endothelial cell intersegmental vessel normal amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	common myeloid progenitor caudal hematopoietic tissue increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vascular cord absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vascular cord increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hematopoietic stem cell dorsal aorta decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line ganglion has normal numbers of parts of type neuron, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon neuron decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line ganglion increased occurrence apoptotic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	anterior-posterior polarized posterior lateral line neuromast disrupted establishment of cell polarity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast support cell anterior-posterior polarized posterior lateral line neuromast position, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast hair cell anterior-posterior polarized posterior lateral line neuromast whorled, abnormal	rdfs:subClassOf	
INFO	missing_superclass	peripheral nervous system decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intrahepatic bile duct epithelial cell increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	convergent extension spatial distribution of a process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	epiblast disrupted establishment of mitotic spindle orientation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	whole organism decreased rate sphinganine biosynthetic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mitotic spindle epiblast disorganized, abnormal	rdfs:subClassOf	
INFO	missing_superclass	endothelial cell ventral aorta decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal cone cell process quality absorption of visible light, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorsal region diencephalon increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ependymal cell spinal cord absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	bile canaliculus increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mitochondrion heart morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac muscle cell non-degenerate, abnormal	rdfs:subClassOf	
INFO	missing_superclass	nuclear envelope neutrophil absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	T-cell neoplasms whole organism present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	DNA damage response decreased efficacy, abnormal	rdfs:subClassOf	
INFO	missing_superclass	glial cell amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cone photoreceptor outer segment UV sensitive photoreceptor cell decreased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cone photoreceptor outer segment UV sensitive photoreceptor cell decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cone photoreceptor outer segment UV sensitive photoreceptor cell mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cone photoreceptor outer segment UV sensitive photoreceptor cell decreased area, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cone photoreceptor outer segment retinal cone cell decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cone photoreceptor outer segment retinal cone cell decreased area, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestinal intra-epithelial neoplasia intestine neoplastic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	carcinoma gut increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid post-vent region increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	anterior neural rod increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	midbrain hindbrain boundary neural plate spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	liver regeneration increased efficacy, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hyaloid vessel process quality angiogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	whole organism decreased occurrence response to light intensity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hyaloid vessel retinal ganglion cell layer mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hyaloid vessel retinal inner plexiform layer mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal blood vessel morphogenesis process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal ganglion cell layer has extra parts of type hyaloid vessel, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal ganglion cell layer normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	eye has fewer parts of type hyaloid vessel, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal inner nuclear layer normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal pigmented epithelium normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cranial nerve II normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal inner plexiform layer has extra parts of type hyaloid vessel, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal inner plexiform layer normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal outer plexiform layer normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal outer nuclear layer normal thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hyaloid vessel process quality retinal blood vessel morphogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retina detached from optic choroid, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain increased occurrence inflammatory response, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain increased occurrence blood coagulation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain increased occurrence neutrophil chemotaxis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain vasculature closed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	symplectic increased thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neurocranial trabecula increased distance neurocranial trabecula, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hypophyseal fenestra increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lymph vessel morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	chromosome, telomeric region whole organism decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neutrophil renal tubule increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	anterior region pharyngeal arch 3-7 decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pharyngeal arch 3-7 mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pharyngeal arch 3-7 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	photoreceptor connecting cilium retina absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	photoreceptor inner segment layer decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	green sensitive photoreceptor cell decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	red sensitive photoreceptor cell decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	optic tectum occurrence cell death, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Collagen skeletal muscle increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast hair cell regenerating tissue decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	motor behavior process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon lateral line nerve degenerate, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon dorsal habenular nucleus misrouted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuron projection dorsal habenular nucleus structure, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuron projection dorsal habenular nucleus mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorsal habenular nucleus decreased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	tyrosine whole organism decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	macrophage increased occurrence apoptotic process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	spinal cord has normal numbers of parts of type ependymal cell, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lateral line ganglion absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	actin-based cell projection intestinal epithelium increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	caudal fin principal ray regenerating fin decreased width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	osteoblast blastema increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	osteoblast blastema decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	osteoblast blastema decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	head muscle delayed muscle cell development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	testosterone testis decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	3,3',5-triiodo-L-thyronine ovary decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	3,3',5-triiodo-L-thyronine testis decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	estradiol ovary decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	estradiol urine decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	11-Ketoandrosterone testis decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	11-Ketoandrosterone urine decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	testis size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	testis altered number of sperm, abnormal	rdfs:subClassOf	
INFO	missing_superclass	testis altered number of spermatogonium, abnormal	rdfs:subClassOf	
INFO	missing_superclass	oocyte stage IV amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	common bile duct branched, abnormal	rdfs:subClassOf	
INFO	missing_superclass	common bile duct decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	common bile duct disconnected, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cystic duct increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	extrahepatic duct increased width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	digestive system duct morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neoplasm head kidney present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neoplasm interrenal gland present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neoplasm bony shelf above orbit present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuroblastoma interrenal gland neoplastic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	fast muscle cell delayed skeletal muscle tissue development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	nucleus cell damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neoplasm telencephalon decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	chromosome, telomeric region telencephalon increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	telencephalon disrupted telomere maintenance, abnormal	rdfs:subClassOf	
INFO	missing_superclass	chromosome, telomeric region telencephalon length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neoplasm telencephalon present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell dorsal aorta absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell intersegmental vessel absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell intersegmental vessel decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell basal communicating artery absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell basal communicating artery decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell posterior communicating artery absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell posterior communicating artery decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell central artery absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mural cell central artery decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	abducens motor nucleus latency neuromuscular process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 6 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 2 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 5 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 3 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 1 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 4 increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 3 spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior margin rhombomere 4 spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	inner ear arrested sensory perception of sound, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lateral crista arrested detection of mechanical stimulus involved in sensory perception of sound, abnormal	rdfs:subClassOf	
INFO	missing_superclass	stereocilium bundle lateral crista splayed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	stereocilium tip lateral crista decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	stereocilium shaft lateral crista absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	intestine spatial pattern, abnormal	rdfs:subClassOf	
