ID [IRI]	LABEL
http://purl.obolibrary.org/obo/ZP_0010379	alar plate midbrain region morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010381	midbrain neural rod morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010382	midbrain neural rod increased thickness, abnormal
http://purl.obolibrary.org/obo/ZP_0010383	midbrain neural rod prominent, abnormal
http://purl.obolibrary.org/obo/ZP_0010384	midbrain hindbrain boundary neural rod morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010388	median fin fold decreased height, abnormal
http://purl.obolibrary.org/obo/ZP_0010389	mesenchymal cell median fin fold decreased branchiness, abnormal
http://purl.obolibrary.org/obo/ZP_0010392	dermis dorsal fin fold malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010393	mesenchymal cell dorsal fin fold mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010394	mesenchyme median fin fold mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010395	integument trunk blistered, abnormal
http://purl.obolibrary.org/obo/ZP_0010396	dermis trunk malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010397	integument post-vent region blistered, abnormal
http://purl.obolibrary.org/obo/ZP_0010403	endocrine cell pancreas decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010405	caudal fin physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010411	neuron cranial ganglion decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010412	epiphysis decreased width, abnormal
http://purl.obolibrary.org/obo/ZP_0010413	retinal neural layer closure incomplete, abnormal
http://purl.obolibrary.org/obo/ZP_0010414	otic vesicle physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010416	retinal pigmented epithelium closure incomplete, abnormal
http://purl.obolibrary.org/obo/ZP_0010417	pronephric duct absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010418	pronephric duct physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010421	epithelial cell pronephric duct flattened, abnormal
http://purl.obolibrary.org/obo/ZP_0010422	pronephros absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010423	pronephros physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010424	caudal commissure increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010425	optic tectum malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010426	cell optic tectum degenerate, abnormal
http://purl.obolibrary.org/obo/ZP_0010428	trochlear motor nucleus has fewer parts of type neuron, abnormal
http://purl.obolibrary.org/obo/ZP_0010429	commissura cerebelli aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010430	oculomotor nucleus has fewer parts of type neuron, abnormal
http://purl.obolibrary.org/obo/ZP_0010432	cranial nerve IV aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010433	ansulate commissure decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010434	thyroid follicle aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010435	forebrain midbrain boundary decreased distance hindbrain commissure, abnormal
http://purl.obolibrary.org/obo/ZP_0010437	gut epithelium edematous, abnormal
http://purl.obolibrary.org/obo/ZP_0010439	otic vesicle has fewer parts of type hair cell, abnormal
http://purl.obolibrary.org/obo/ZP_0010441	internal gill bud decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010442	internal gill bud decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010444	pronephric distal late tubule decreased object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010460	gut epithelium flattened, abnormal
http://purl.obolibrary.org/obo/ZP_0010461	intestinal villus flattened, abnormal
http://purl.obolibrary.org/obo/ZP_0010462	enterocyte decreased height, abnormal
http://purl.obolibrary.org/obo/ZP_0010466	polster decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010467	polster elongated, abnormal
http://purl.obolibrary.org/obo/ZP_0010469	polster flattened, abnormal
http://purl.obolibrary.org/obo/ZP_0010472	notochord protruding, abnormal
http://purl.obolibrary.org/obo/ZP_0010473	optic stalk fused with optic stalk, abnormal
http://purl.obolibrary.org/obo/ZP_0010474	axial mesoderm decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010475	mandibular arch skeleton deformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010476	axial hypoblast decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010477	axial hypoblast increased width, abnormal
http://purl.obolibrary.org/obo/ZP_0010479	whole organism has fewer parts of type nucleate erythrocyte, abnormal
http://purl.obolibrary.org/obo/ZP_0010483	pronephros increased width, abnormal
http://purl.obolibrary.org/obo/ZP_0010486	rhombomere 5 increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010488	ventral fin fold flattened, abnormal
http://purl.obolibrary.org/obo/ZP_0010489	ventral fin fold edge shape, abnormal
http://purl.obolibrary.org/obo/ZP_0010491	neuroectoderm degenerate, abnormal
http://purl.obolibrary.org/obo/ZP_0010492	anal fin hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010493	Meckel's cartilage position, abnormal
http://purl.obolibrary.org/obo/ZP_0010495	ceratohyal cartilage fused with ceratobranchial 1 cartilage, abnormal
http://purl.obolibrary.org/obo/ZP_0010497	ceratobranchial bone malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010498	chondrocyte palatoquadrate cartilage decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010499	chondrocyte increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010507	lateral plate mesoderm asymmetrical, abnormal
http://purl.obolibrary.org/obo/ZP_0010515	third ventricle increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010516	horizontal myoseptum morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010517	anterior commissure decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010520	thyroid stimulating hormone secreting cell decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010525	dopaminergic neuron caudal tuberculum absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010526	medial longitudinal catecholaminergic tract decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010528	dopaminergic neuron disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010529	photopic photoreceptor cell retina absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010531	smooth muscle tunica interna swim bladder absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010532	visceral peritoneum disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010534	otic vesicle apoptotic, abnormal
http://purl.obolibrary.org/obo/ZP_0010535	otic vesicle oblong, abnormal
http://purl.obolibrary.org/obo/ZP_0010536	lateral crista absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010537	mandibular muscle hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010538	cranial nerve VIII increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010539	cranial nerve VIII decreased thickness, abnormal
http://purl.obolibrary.org/obo/ZP_0010540	macula shape, abnormal
http://purl.obolibrary.org/obo/ZP_0010541	posterior crista absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010542	anterior crista absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010544	posterior lateral line primordium apoptotic, abnormal
http://purl.obolibrary.org/obo/ZP_0010545	mandibular arch skeleton circular, abnormal
http://purl.obolibrary.org/obo/ZP_0010546	neurohypophysis quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010549	peptide hormone secreting cell structure, abnormal
http://purl.obolibrary.org/obo/ZP_0010550	somatotropin secreting cell absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010551	prolactin secreting cell mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010552	thyroid stimulating hormone secreting cell absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010557	gut endothelial cell intestinal epithelium absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010558	hepatocyte degenerate, abnormal
http://purl.obolibrary.org/obo/ZP_0010577	neuron hypothalamus morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010578	posterior lateral line nerve truncated, abnormal
http://purl.obolibrary.org/obo/ZP_0010579	neuromast has fewer parts of type neuromast hair cell, abnormal
http://purl.obolibrary.org/obo/ZP_0010580	paraxial mesoderm decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010582	posterior lateral line primordium increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010584	anal fin decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010585	dorsal fin decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010586	caudal fin lepidotrichium hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010587	pectoral fin lepidotrichium hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010590	retinal inner nuclear layer disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010591	basibranchial hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010592	branchial muscle absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010593	medial rectus increased thickness, abnormal
http://purl.obolibrary.org/obo/ZP_0010594	cornea morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010595	oral cavity malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010596	iris morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010599	ceratohyal cartilage position, abnormal
http://purl.obolibrary.org/obo/ZP_0010600	basihyal cartilage hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010601	corneal epithelium disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010602	hyaloid vessel disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010603	anterior segment eye structure, abnormal
http://purl.obolibrary.org/obo/ZP_0010607	heart valve aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010608	spinal cord malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010609	maxilla hyperplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010610	Meckel's cartilage flat, abnormal
http://purl.obolibrary.org/obo/ZP_0010612	ceratohyal cartilage shortened, abnormal
http://purl.obolibrary.org/obo/ZP_0010617	CaP motoneuron morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010623	pineal complex morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010625	retinal rod cell increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010627	whole organism lacks parts or has fewer parts of type melanocyte, abnormal
http://purl.obolibrary.org/obo/ZP_0010629	melanocyte aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010632	axis whole organism curved, abnormal
http://purl.obolibrary.org/obo/ZP_0010635	pharyngeal arch fused with mesenchyme condensation cell mesenchyme condensation cell pharyngeal arch, abnormal
http://purl.obolibrary.org/obo/ZP_0010639	iridophore morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010640	melanoblast unpigmented, abnormal
http://purl.obolibrary.org/obo/ZP_0010643	regenerating fin decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010646	midbrain hindbrain boundary closure incomplete, abnormal
http://purl.obolibrary.org/obo/ZP_0010653	blood cell head kidney decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010656	pro-T cell absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010657	lymphoid progenitor cell decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010666	cardiac muscle cell cardiac ventricle increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010667	cardiac muscle cell cardiac ventricle elongated, abnormal
http://purl.obolibrary.org/obo/ZP_0010668	fin agenesis, abnormal
http://purl.obolibrary.org/obo/ZP_0010669	pectoral girdle aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010670	trunk curled, abnormal
http://purl.obolibrary.org/obo/ZP_0010671	pectoral fin curved dorsal, abnormal
http://purl.obolibrary.org/obo/ZP_0010672	myocardium disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010673	pectoral fin lepidotrichium decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010674	atrioventricular valve structure, abnormal
http://purl.obolibrary.org/obo/ZP_0010678	telencephalon protruding, abnormal
http://purl.obolibrary.org/obo/ZP_0010679	head agenesis, abnormal
http://purl.obolibrary.org/obo/ZP_0010683	retina hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010684	retina lacks parts or has fewer parts of type photoreceptor cell, abnormal
http://purl.obolibrary.org/obo/ZP_0010685	retina lacks parts or has fewer parts of type amacrine cell, abnormal
http://purl.obolibrary.org/obo/ZP_0010686	cranial nerve II truncated, abnormal
http://purl.obolibrary.org/obo/ZP_0010689	cranial nerve decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010690	lateral line nerve decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010696	endothelial cell heart morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010698	bone tissue decreased mass density, abnormal
http://purl.obolibrary.org/obo/ZP_0010699	brain symmetry, abnormal
http://purl.obolibrary.org/obo/ZP_0010704	pronephric duct disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010709	pronephric glomerulus split bilaterally, abnormal
http://purl.obolibrary.org/obo/ZP_0010711	centrum malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010712	centrum disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010713	vertebral column spatial deviation, abnormal
http://purl.obolibrary.org/obo/ZP_0010714	notochord outer sheath cell disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010720	heart rudiment increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010721	ventral mandibular arch disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010722	pharyngeal arch 1 decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010725	heart tube increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010729	centrum fused with centrum, abnormal
http://purl.obolibrary.org/obo/ZP_0010730	osteoblast vertebral column mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010732	hypochord undulate, abnormal
http://purl.obolibrary.org/obo/ZP_0010733	dorsal fin decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010734	blood ventricular system mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010735	cranial blood vessel decreased branchiness, abnormal
http://purl.obolibrary.org/obo/ZP_0010737	retinal pigmented epithelium broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010743	pericyte cranial blood vessel decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010744	liver has fewer parts of type hepatocyte, abnormal
http://purl.obolibrary.org/obo/ZP_0010745	skeletal muscle broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010751	muscle cell broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010755	lymphocyte ventral wall of dorsal aorta decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010758	skeletal muscle cell myotome morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010762	scale malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010764	parietal bone malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010765	parasphenoid malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010766	premaxilla malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010769	preopercular sensory canal malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010770	inter-frontal joint branched, abnormal
http://purl.obolibrary.org/obo/ZP_0010771	cranial vault malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010777	muscle trunk musculature morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010780	myotome broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010781	muscle broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010783	brain aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010789	caudal artery morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010793	cranial vasculature lacks parts or has fewer parts of type central artery, abnormal
http://purl.obolibrary.org/obo/ZP_0010799	caudal fin increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010800	pectoral fin increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010801	dorsal fin increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010802	pelvic fin increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010803	lepidotrichium structure, abnormal
http://purl.obolibrary.org/obo/ZP_0010804	lepidotrichium increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010821	yolk syncytial layer edematous, abnormal
http://purl.obolibrary.org/obo/ZP_0010832	otic vesicle decreased volume, abnormal
http://purl.obolibrary.org/obo/ZP_0010837	peripheral olfactory organ disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010838	eye atrophied, abnormal
http://purl.obolibrary.org/obo/ZP_0010839	caudal fin atrophied, abnormal
http://purl.obolibrary.org/obo/ZP_0010840	axis whole organism truncated, abnormal
http://purl.obolibrary.org/obo/ZP_0010846	erythroid progenitor cell intermediate cell mass of mesoderm decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010847	polychromatophilic erythroblast increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010851	tooth 3V absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010861	neural crest cell apoptotic, abnormal
http://purl.obolibrary.org/obo/ZP_0010863	pectoral girdle aplastic/hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010864	palatoquadrate cartilage shortened, abnormal
http://purl.obolibrary.org/obo/ZP_0010866	brain shortened, abnormal
http://purl.obolibrary.org/obo/ZP_0010867	caudal fin necrotic, abnormal
http://purl.obolibrary.org/obo/ZP_0010869	slow muscle cell shortened, abnormal
http://purl.obolibrary.org/obo/ZP_0010871	fast muscle cell shortened, abnormal
http://purl.obolibrary.org/obo/ZP_0010872	primary motor neuron morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010879	primary neuron neural plate increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010881	statoacoustic (VIII) ganglion increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010882	statoacoustic (VIII) ganglion hyperplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010884	hair cell anterior macula absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010885	auditory epithelial support cell absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010886	vascular sprouts pleuroperitoneal cavity increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010891	intersegmental vessel position, abnormal
http://purl.obolibrary.org/obo/ZP_0010892	vascular sprouts mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010894	pronephric glomerulus decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010899	fin bud hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010901	cell pectoral fin skeleton decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010902	cleithrum pectoral fin decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0010903	scapulocoracoid pectoral fin decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010904	pectoral fin actinotrichium decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010908	otic vesicle lacks parts or has fewer parts of type auditory epithelial support cell, abnormal
http://purl.obolibrary.org/obo/ZP_0010912	posterior macula increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010916	spinal cord bifurcated, abnormal
http://purl.obolibrary.org/obo/ZP_0010918	dorsal aorta broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010919	vein broken, abnormal
http://purl.obolibrary.org/obo/ZP_0010920	angiogenic sprout absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010921	caudal fin wholly dorsalized, abnormal
http://purl.obolibrary.org/obo/ZP_0010922	dorsal aorta increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010924	somite 1 morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010925	somite 2 morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010926	somite 3 morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010927	somite 4 morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010929	interrenal primordium morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010930	interrenal primordium position, abnormal
http://purl.obolibrary.org/obo/ZP_0010932	interrenal vessel absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010933	interrenal  angiogenic sprout absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010934	artery absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010935	vein morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0010937	pronephric glomerular capillary absent, abnormal
http://purl.obolibrary.org/obo/ZP_0010940	vascular endothelium increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010941	vascular endothelium mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010942	pronephric glomerular capillary increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010948	somite 1 fused with somite 2, abnormal
http://purl.obolibrary.org/obo/ZP_0010949	lateral plate mesoderm physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010951	rhombomere 5 decreased distance somite 1, abnormal
http://purl.obolibrary.org/obo/ZP_0010957	pectoral fin field physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0010958	neural crest pharyngeal arch 3-7 apoptotic, abnormal
http://purl.obolibrary.org/obo/ZP_0010959	cartilage element cranium shortened, abnormal
http://purl.obolibrary.org/obo/ZP_0010961	muscle cell caudal fin malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010962	muscle cell caudal fin deformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010963	muscle cell malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010964	muscle cell deformed, abnormal
http://purl.obolibrary.org/obo/ZP_0010974	basal lamina intestinal epithelium degenerate, abnormal
http://purl.obolibrary.org/obo/ZP_0010975	intestinal epithelial cell mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0010976	neuron spinal cord apoptotic, abnormal
http://purl.obolibrary.org/obo/ZP_0010978	dorsal longitudinal anastomotic vessel decreased thickness, abnormal
http://purl.obolibrary.org/obo/ZP_0010981	posterior lateral line primordium decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010982	posterior lateral line primordium disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0010985	pharyngeal arch 2 hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010986	pharyngeal arch 1 hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0010988	otic vesicle has fewer parts of type immature macula, abnormal
http://purl.obolibrary.org/obo/ZP_0010992	breeding tubercle jaw flap decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010993	jaw row breeding tubercle decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0010994	jaw row breeding tubercle decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0010997	ceratobranchial cartilage aplastic/hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011010	enteric musculature intestine morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0011013	basal lamina intestinal epithelium damaged, abnormal
http://purl.obolibrary.org/obo/ZP_0011033	pronephric capsular space dilated, abnormal
http://purl.obolibrary.org/obo/ZP_0011039	extension malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0011041	heart agenesis, abnormal
http://purl.obolibrary.org/obo/ZP_0011045	pharyngeal endoderm malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0011046	notochord posterior region malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0011050	retinal outer plexiform layer decreased thickness, abnormal
http://purl.obolibrary.org/obo/ZP_0011051	retinal cone cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011058	central canal hindbrain increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0011078	cleithrum hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011079	caudal commissure absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011083	anterior commissure absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011086	lateral floor plate absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011087	medial floor plate broken, abnormal
http://purl.obolibrary.org/obo/ZP_0011088	primary motor neuron absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011095	abducens motor nucleus fused with abducens motor nucleus, abnormal
http://purl.obolibrary.org/obo/ZP_0011108	iridophore ventral larval melanophore stripe increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0011109	blood island morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0011118	pharyngeal pouch 1 physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011120	palatoquadrate cartilage fused with Meckel's cartilage, abnormal
http://purl.obolibrary.org/obo/ZP_0011121	hyosymplectic cartilage fused with ceratohyal cartilage, abnormal
http://purl.obolibrary.org/obo/ZP_0011130	ventral intermandibularis anterior physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011131	ventral intermandibularis posterior physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011132	interhyoideus decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0011133	interhyoideus physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011134	hyohyoideus decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0011142	rhombomere 6 increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0011145	intermandibularis decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0011146	rhombomere 7 increased length, abnormal
http://purl.obolibrary.org/obo/ZP_0011147	rhombomere 7 physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011150	head decreased pigmentation, abnormal
http://purl.obolibrary.org/obo/ZP_0011155	angiogenic sprout physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011169	atrioventricular canal malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0011171	otic vesicle split, abnormal
http://purl.obolibrary.org/obo/ZP_0011172	hyomandibula hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011175	facial ganglion absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011177	ventral anterior lateral line ganglion absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011178	middle lateral line ganglion absent, abnormal
http://purl.obolibrary.org/obo/ZP_0011179	pharyngeal arch 3 hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011180	pharyngeal arch 4 hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011182	vagal ganglion decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0011184	neuroectoderm wholly dorsalized, abnormal
http://purl.obolibrary.org/obo/ZP_0011186	lapillus decreased width, abnormal
http://purl.obolibrary.org/obo/ZP_0011188	sagitta decreased width, abnormal
http://purl.obolibrary.org/obo/ZP_0011198	epithelial cell pronephros physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011204	brain vasculature malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0011205	cerebellum hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011210	brain decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0011213	optic stalk physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011215	anterior commissure physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011219	thoracic duct morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0011227	interrenal gland mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0011230	splanchnocranium aplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011233	fast muscle cell morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0011237	splanchnocranium hyperplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011238	ceratobranchial cartilage hyperplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0011245	otic placode physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011246	lateral crista physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0011248	pectoral fin bud absent, abnormal
